sex,age,race,education,workclass,occupation,salary-class
Female,28,Asian-Pac-Islander,7th-8th,Private,Machine-op-inspct,<=50K
Female,25,White,HS-grad,Private,Tech-support,>50K
Male,25,White,HS-grad,Private,Sales,<=50K
Male,90,White,Bachelors,Private,Exec-managerial,<=50K
Male,38,Black,Bachelors,Local-gov,Prof-specialty,<=50K
Female,35,White,Bachelors,Private,Exec-managerial,<=50K
Male,50,White,Bachelors,State-gov,Exec-managerial,>50K
Female,26,White,HS-grad,Local-gov,Adm-clerical,<=50K
Male,39,White,Some-college,Private,Farming-fishing,<=50K
Male,56,White,10th,Private,Sales,<=50K
Female,24,Black,HS-grad,Local-gov,Protective-serv,<=50K
Female,46,White,HS-grad,Private,Adm-clerical,>50K
Female,18,White,11th,Local-gov,Adm-clerical,<=50K
Male,37,White,Masters,Private,Exec-managerial,>50K
Female,57,White,Masters,Private,Prof-specialty,<=50K
Female,43,Black,HS-grad,State-gov,Adm-clerical,<=50K
Male,29,White,Bachelors,State-gov,Prof-specialty,<=50K
Male,40,White,Masters,Private,Exec-managerial,>50K
Male,44,White,Bachelors,Self-emp-not-inc,Exec-managerial,<=50K
Male,77,White,HS-grad,Local-gov,Exec-managerial,<=50K
Male,30,Black,Bachelors,Private,Prof-specialty,<=50K
Male,21,White,HS-grad,Private,Machine-op-inspct,<=50K
Male,66,White,10th,Private,Protective-serv,<=50K
Male,40,White,11th,Private,Transport-moving,<=50K
Male,68,White,HS-grad,Private,Sales,<=50K
Female,64,White,HS-grad,Private,Other-service,<=50K
Female,26,White,Bachelors,Private,Prof-specialty,<=50K
Male,32,White,Some-college,Private,Exec-managerial,>50K
Male,32,White,HS-grad,Private,Adm-clerical,<=50K
Male,51,White,Masters,Local-gov,Prof-specialty,>50K
Male,50,White,Masters,Private,Prof-specialty,>50K
Male,49,White,Bachelors,Private,Sales,>50K
Male,28,White,Bachelors,Private,Transport-moving,<=50K
Female,29,White,HS-grad,Private,Other-service,<=50K
Male,21,White,Some-college,Private,Sales,<=50K
Female,28,Black,HS-grad,Private,Adm-clerical,<=50K
Male,55,White,10th,Private,Craft-repair,<=50K
Male,45,Asian-Pac-Islander,HS-grad,Self-emp-not-inc,Sales,>50K
Male,35,White,Some-college,Private,Sales,<=50K
Male,26,White,Masters,Private,Prof-specialty,>50K
Male,30,White,HS-grad,Private,Other-service,<=50K
Male,33,White,HS-grad,Private,Sales,<=50K
Male,40,Asian-Pac-Islander,Bachelors,Private,Prof-specialty,>50K
Male,23,White,Bachelors,Private,Exec-managerial,<=50K
Female,35,White,Some-college,Private,Sales,<=50K
Male,48,White,11th,Self-emp-not-inc,Farming-fishing,>50K
Male,39,Black,10th,Local-gov,Handlers-cleaners,<=50K
Female,53,White,Prof-school,Local-gov,Prof-specialty,<=50K
Male,49,White,HS-grad,Federal-gov,Adm-clerical,>50K
Female,31,Black,Bachelors,Private,Exec-managerial,<=50K
Male,36,White,HS-grad,Private,Craft-repair,>50K
Male,60,White,Some-college,Self-emp-inc,Exec-managerial,>50K
Male,29,White,HS-grad,Private,Machine-op-inspct,<=50K
Male,54,White,Some-college,Self-emp-inc,Sales,>50K
Male,34,White,HS-grad,Private,Craft-repair,<=50K
Female,30,Black,Some-college,Private,Sales,<=50K
Male,26,White,HS-grad,Private,Handlers-cleaners,<=50K
Male,47,White,Some-college,Private,Sales,>50K
Male,50,White,HS-grad,Private,Exec-managerial,<=50K
Female,30,White,Bachelors,Private,Exec-managerial,>50K
Male,44,White,Some-college,Private,Machine-op-inspct,<=50K
Male,49,White,HS-grad,Private,Sales,>50K
Female,75,White,Masters,Self-emp-not-inc,Prof-specialty,<=50K
Male,37,White,Bachelors,Private,Sales,>50K
Male,51,White,HS-grad,State-gov,Craft-repair,<=50K
Male,35,White,HS-grad,Private,Craft-repair,<=50K
Female,28,White,Some-college,Private,Sales,<=50K
Male,66,White,HS-grad,Self-emp-not-inc,Farming-fishing,<=50K
Female,72,Asian-Pac-Islander,9th,Private,Exec-managerial,>50K
Male,39,White,Bachelors,Private,Sales,<=50K
Male,27,Black,HS-grad,Private,Farming-fishing,<=50K
Female,57,Black,Some-college,Private,Adm-clerical,<=50K
Male,24,White,7th-8th,Private,Craft-repair,<=50K
Male,28,White,HS-grad,Private,Craft-repair,<=50K
Female,23,White,Some-college,Private,Other-service,<=50K
Female,31,White,Bachelors,Private,Exec-managerial,<=50K
Female,23,White,Some-college,Private,Other-service,<=50K
Female,31,White,Some-college,Private,Other-service,<=50K
Female,27,White,Bachelors,Local-gov,Prof-specialty,<=50K
Male,30,White,Bachelors,Private,Prof-specialty,<=50K
Male,34,White,Masters,Private,Prof-specialty,<=50K
Male,57,White,HS-grad,Federal-gov,Adm-clerical,<=50K
Male,39,White,Masters,Private,Exec-managerial,>50K
Male,23,White,11th,Private,Craft-repair,<=50K
Female,24,White,Assoc-acdm,Local-gov,Other-service,<=50K
Male,36,White,Doctorate,Private,Prof-specialty,<=50K
Male,32,White,Some-college,Private,Other-service,<=50K
Female,35,White,Assoc-acdm,Private,Other-service,<=50K
Male,36,White,Bachelors,Private,Exec-managerial,<=50K
Male,47,White,Assoc-voc,Private,Machine-op-inspct,>50K
Male,35,White,HS-grad,Private,Handlers-cleaners,<=50K
Male,44,White,Some-college,Federal-gov,Tech-support,<=50K
Male,32,White,Masters,State-gov,Prof-specialty,<=50K
Female,32,White,Assoc-acdm,Private,Exec-managerial,>50K
Female,63,White,Some-college,Self-emp-not-inc,Prof-specialty,>50K
Male,34,White,Assoc-voc,Private,Craft-repair,<=50K
Male,47,Black,HS-grad,Private,Craft-repair,<=50K
Male,27,Black,11th,Private,Sales,<=50K
Female,23,White,HS-grad,Private,Exec-managerial,<=50K
Male,50,White,10th,Private,Craft-repair,<=50K
Male,49,White,Some-college,State-gov,Prof-specialty,<=50K
Male,36,White,Some-college,Private,Exec-managerial,>50K
Male,23,White,Bachelors,Private,Exec-managerial,<=50K
Female,61,Black,7th-8th,Private,Other-service,<=50K
Male,41,White,Some-college,Private,Farming-fishing,<=50K
Male,27,White,Bachelors,Self-emp-not-inc,Exec-managerial,>50K
Male,53,White,Bachelors,Private,Exec-managerial,<=50K
Male,17,White,10th,Self-emp-not-inc,Adm-clerical,<=50K
Male,53,White,Some-college,Private,Craft-repair,<=50K
Male,28,White,HS-grad,Private,Craft-repair,>50K
Female,24,White,Bachelors,Private,Prof-specialty,<=50K
Female,22,White,Some-college,Private,Adm-clerical,<=50K
Male,53,White,Bachelors,Private,Sales,>50K
Male,18,Black,11th,Private,Other-service,<=50K
Male,24,White,Some-college,Private,Sales,<=50K
Female,20,White,HS-grad,Private,Sales,<=50K
Male,30,White,7th-8th,Local-gov,Transport-moving,<=50K
Male,37,White,Assoc-voc,State-gov,Prof-specialty,>50K
Male,34,White,HS-grad,Private,Transport-moving,<=50K
Male,19,White,HS-grad,Private,Handlers-cleaners,<=50K
Female,20,White,12th,Private,Adm-clerical,<=50K
Female,47,Asian-Pac-Islander,HS-grad,Private,Other-service,<=50K
Female,22,White,Bachelors,Private,Prof-specialty,<=50K
Male,42,White,Masters,Local-gov,Exec-managerial,>50K
Female,60,White,Some-college,Private,Adm-clerical,<=50K
Female,32,White,HS-grad,Private,Priv-house-serv,<=50K
Male,46,White,HS-grad,Private,Exec-managerial,>50K
Female,66,White,HS-grad,Private,Adm-clerical,<=50K
Female,37,Asian-Pac-Islander,Bachelors,Private,Other-service,>50K
Male,34,White,Some-college,Private,Exec-managerial,<=50K
Male,45,White,Bachelors,Private,Prof-specialty,<=50K
Male,35,White,11th,Private,Farming-fishing,<=50K
Male,51,Black,Some-college,Local-gov,Exec-managerial,>50K
Male,36,White,Some-college,Local-gov,Protective-serv,>50K
Male,25,Black,HS-grad,Federal-gov,Adm-clerical,<=50K
Female,51,White,HS-grad,Private,Other-service,<=50K
Male,25,White,Some-college,Self-emp-not-inc,Machine-op-inspct,<=50K
Male,19,White,HS-grad,Private,Farming-fishing,<=50K
Male,47,White,Some-college,Private,Exec-managerial,<=50K
Female,59,Black,HS-grad,Local-gov,Protective-serv,<=50K
Male,34,White,Bachelors,Private,Exec-managerial,>50K
Female,40,White,Some-college,Private,Exec-managerial,<=50K
Male,42,White,HS-grad,Private,Machine-op-inspct,<=50K
Male,37,White,Masters,Private,Exec-managerial,>50K
Male,51,White,Assoc-acdm,Self-emp-inc,Sales,>50K
Male,25,White,HS-grad,Private,Adm-clerical,<=50K
Female,31,White,HS-grad,Federal-gov,Adm-clerical,>50K
Male,37,White,HS-grad,Private,Other-service,>50K
Male,42,White,Assoc-acdm,Private,Sales,>50K
Male,35,White,Some-college,Private,Sales,<=50K
Male,51,White,Bachelors,Private,Sales,>50K
Male,49,White,Some-college,Private,Craft-repair,>50K
Male,26,Asian-Pac-Islander,Bachelors,Private,Prof-specialty,<=50K
Female,56,White,HS-grad,Local-gov,Adm-clerical,<=50K
Male,52,White,Some-college,Private,Prof-specialty,>50K
Female,47,White,Bachelors,State-gov,Exec-managerial,>50K
Male,52,White,Assoc-voc,Private,Craft-repair,<=50K
Female,30,White,HS-grad,Private,Craft-repair,<=50K
Male,43,White,Some-college,Self-emp-inc,Sales,>50K
Male,42,White,HS-grad,Private,Craft-repair,>50K
Female,26,Black,Some-college,Private,Craft-repair,<=50K
Male,58,White,HS-grad,Local-gov,Farming-fishing,<=50K
Male,66,White,Some-college,Private,Sales,>50K
Male,30,White,HS-grad,Private,Protective-serv,>50K
Female,46,White,Some-college,Private,Adm-clerical,<=50K
Female,45,White,Some-college,Private,Adm-clerical,>50K
Female,57,White,HS-grad,Private,Sales,<=50K
Male,25,White,Bachelors,Private,Exec-managerial,<=50K
Female,21,White,Some-college,State-gov,Tech-support,<=50K
Male,37,White,HS-grad,Private,Craft-repair,<=50K
Female,45,White,Masters,Local-gov,Prof-specialty,<=50K
Male,39,White,HS-grad,Private,Craft-repair,<=50K
Female,42,White,HS-grad,Private,Adm-clerical,<=50K
Female,20,White,HS-grad,Private,Machine-op-inspct,<=50K
Male,23,Black,HS-grad,Private,Protective-serv,<=50K
Male,25,White,Bachelors,Private,Tech-support,<=50K
Female,47,White,5th-6th,Private,Priv-house-serv,<=50K
Male,24,White,HS-grad,Private,Sales,<=50K
Male,35,White,HS-grad,Private,Craft-repair,<=50K
Female,44,Black,HS-grad,Local-gov,Other-service,>50K
Male,47,White,Some-college,State-gov,Prof-specialty,<=50K
Female,28,Asian-Pac-Islander,11th,State-gov,Adm-clerical,<=50K
Female,41,White,Masters,Local-gov,Prof-specialty,<=50K
Female,31,White,HS-grad,Private,Adm-clerical,<=50K
Female,27,White,Masters,Private,Exec-managerial,<=50K
Male,47,White,Assoc-voc,Private,Craft-repair,<=50K
Female,44,Asian-Pac-Islander,HS-grad,Private,Sales,<=50K
Female,61,White,Some-college,Private,Priv-house-serv,<=50K
Female,42,White,Some-college,Federal-gov,Adm-clerical,<=50K
Female,46,White,HS-grad,Private,Other-service,<=50K
Male,46,White,Bachelors,Private,Exec-managerial,>50K
Female,54,White,Masters,Local-gov,Prof-specialty,<=50K
Male,49,White,HS-grad,Private,Tech-support,<=50K
Female,56,White,Some-college,Local-gov,Adm-clerical,<=50K
Female,52,White,Masters,Private,Prof-specialty,<=50K
Male,34,White,HS-grad,Private,Transport-moving,<=50K
Male,25,White,HS-grad,Self-emp-not-inc,Craft-repair,<=50K
Female,18,White,11th,Private,Prof-specialty,<=50K
Male,58,White,HS-grad,Private,Machine-op-inspct,<=50K
Male,31,White,Bachelors,State-gov,Prof-specialty,<=50K
Male,29,White,Some-college,Private,Craft-repair,<=50K
Male,28,Black,11th,Private,Machine-op-inspct,<=50K
Male,30,White,Some-college,Private,Adm-clerical,<=50K
Male,44,White,Masters,Private,Prof-specialty,>50K
Female,75,White,10th,Private,Priv-house-serv,<=50K
Male,26,Black,Some-college,Private,Craft-repair,<=50K
Male,33,White,Bachelors,Self-emp-inc,Sales,>50K
Male,57,White,Masters,Self-emp-inc,Sales,>50K
Male,47,White,5th-6th,Self-emp-not-inc,Sales,>50K
Male,41,White,HS-grad,Private,Exec-managerial,>50K
Female,21,White,Some-college,Private,Other-service,<=50K
Male,17,White,11th,Private,Craft-repair,<=50K
Female,22,Black,Some-college,Private,Other-service,<=50K
Male,47,White,HS-grad,Private,Sales,<=50K
Male,45,White,Bachelors,Private,Exec-managerial,>50K
Male,32,White,Assoc-voc,Self-emp-not-inc,Sales,<=50K
Female,59,Black,10th,Private,Priv-house-serv,<=50K
Male,38,White,HS-grad,Private,Craft-repair,<=50K
Female,33,White,HS-grad,Private,Protective-serv,<=50K
Male,41,White,HS-grad,Private,Machine-op-inspct,<=50K
Male,51,White,9th,Private,Transport-moving,<=50K
Male,42,White,HS-grad,Private,Sales,<=50K
Female,27,White,Bachelors,Private,Prof-specialty,>50K
Male,60,White,Some-college,Private,Craft-repair,<=50K
Female,64,White,HS-grad,Local-gov,Adm-clerical,<=50K
Male,37,White,Assoc-acdm,Private,Machine-op-inspct,>50K
Male,54,White,Bachelors,Self-emp-not-inc,Exec-managerial,>50K
Female,36,White,Assoc-acdm,Private,Exec-managerial,>50K
Male,41,White,Masters,Self-emp-not-inc,Sales,>50K
Male,35,White,7th-8th,Self-emp-not-inc,Farming-fishing,<=50K
Male,63,White,Masters,Self-emp-inc,Sales,>50K
Male,46,White,HS-grad,Private,Craft-repair,<=50K
Male,47,White,Masters,Self-emp-not-inc,Prof-specialty,<=50K
Male,24,White,Bachelors,Private,Machine-op-inspct,<=50K
Male,29,White,Some-college,Private,Sales,<=50K
Female,74,White,Some-college,Federal-gov,Transport-moving,<=50K
Male,50,White,11th,Private,Transport-moving,>50K
Female,22,White,Some-college,Private,Adm-clerical,<=50K
Female,48,Black,12th,Private,Adm-clerical,<=50K
Male,30,White,9th,Private,Handlers-cleaners,<=50K
Male,32,White,Bachelors,Private,Sales,<=50K
Male,39,White,HS-grad,Private,Machine-op-inspct,<=50K
Male,49,White,Some-college,Private,Craft-repair,>50K
Female,25,White,Bachelors,Private,Adm-clerical,<=50K
Female,50,White,Bachelors,Private,Adm-clerical,>50K
Male,44,White,HS-grad,Private,Transport-moving,<=50K
Male,65,White,Assoc-voc,Private,Farming-fishing,<=50K
Male,28,White,Assoc-acdm,Federal-gov,Adm-clerical,<=50K
Female,55,White,Bachelors,Private,Adm-clerical,<=50K
Female,49,White,Bachelors,Local-gov,Prof-specialty,<=50K
Female,31,White,HS-grad,Private,Exec-managerial,<=50K
Female,47,Black,HS-grad,Private,Machine-op-inspct,>50K
Male,45,White,HS-grad,Private,Transport-moving,>50K
Female,35,Black,HS-grad,Private,Other-service,<=50K
Male,34,Asian-Pac-Islander,Bachelors,Self-emp-not-inc,Sales,<=50K
Male,49,Black,HS-grad,Local-gov,Protective-serv,<=50K
Female,27,White,HS-grad,Private,Other-service,<=50K
Male,42,White,HS-grad,Private,Handlers-cleaners,<=50K
Male,64,White,HS-grad,Self-emp-not-inc,Other-service,<=50K
Male,33,White,Some-college,Private,Sales,>50K
Female,23,White,Some-college,Private,Adm-clerical,<=50K
Male,45,White,Masters,Private,Exec-managerial,>50K
Female,34,Black,HS-grad,Private,Machine-op-inspct,<=50K
Female,53,White,HS-grad,Private,Sales,<=50K
Male,22,White,10th,Private,Craft-repair,<=50K
Female,57,White,HS-grad,State-gov,Other-service,<=50K
Male,23,Black,7th-8th,Private,Craft-repair,<=50K
Male,31,White,11th,Private,Transport-moving,<=50K
Male,23,White,Bachelors,State-gov,Tech-support,<=50K
Female,30,White,HS-grad,Private,Adm-clerical,<=50K
Female,32,White,Bachelors,Local-gov,Prof-specialty,>50K
Female,42,Black,Assoc-acdm,Private,Adm-clerical,>50K
Male,51,White,7th-8th,Private,Transport-moving,<=50K
Male,59,White,Bachelors,Self-emp-not-inc,Sales,>50K
Female,36,White,Bachelors,Private,Exec-managerial,<=50K
Male,45,Black,HS-grad,Private,Sales,<=50K
Male,35,White,Assoc-voc,Private,Sales,>50K
Male,33,White,7th-8th,Private,Machine-op-inspct,<=50K
Female,43,White,Assoc-voc,Private,Prof-specialty,<=50K
Female,60,White,HS-grad,Private,Tech-support,>50K
Male,37,White,Bachelors,State-gov,Prof-specialty,>50K
Female,35,White,Some-college,Private,Tech-support,<=50K
Male,36,White,Some-college,Private,Adm-clerical,<=50K
Male,38,White,Prof-school,Federal-gov,Prof-specialty,>50K
Male,54,White,7th-8th,Private,Craft-repair,<=50K
Male,51,White,Assoc-voc,Private,Handlers-cleaners,>50K
Male,45,White,Assoc-acdm,Private,Craft-repair,>50K
Female,63,White,Some-college,Federal-gov,Exec-managerial,<=50K
Male,51,White,Some-college,Private,Craft-repair,>50K
Male,58,White,Masters,Self-emp-not-inc,Sales,<=50K
Female,64,White,HS-grad,Local-gov,Adm-clerical,<=50K
Male,20,White,Some-college,Private,Handlers-cleaners,<=50K
Male,44,Asian-Pac-Islander,Bachelors,Federal-gov,Adm-clerical,>50K
Female,39,White,Bachelors,Private,Exec-managerial,<=50K
Female,45,White,Some-college,State-gov,Adm-clerical,<=50K
Male,44,White,Doctorate,Private,Adm-clerical,>50K
Female,22,White,Some-college,Federal-gov,Exec-managerial,<=50K
Male,63,White,HS-grad,Self-emp-inc,Exec-managerial,>50K
Male,26,Black,Assoc-voc,Private,Other-service,<=50K
Male,42,White,Bachelors,Self-emp-not-inc,Farming-fishing,<=50K
Female,20,White,HS-grad,Private,Other-service,<=50K
Male,29,White,Masters,Private,Sales,>50K
Male,38,Asian-Pac-Islander,Bachelors,Local-gov,Exec-managerial,<=50K
Male,25,White,HS-grad,Private,Transport-moving,<=50K
Male,27,White,Bachelors,Private,Craft-repair,<=50K
Female,46,White,Assoc-voc,Private,Adm-clerical,<=50K
Male,31,White,Some-college,Private,Craft-repair,<=50K
Male,24,White,Assoc-voc,Private,Exec-managerial,<=50K
Male,43,White,Some-college,Private,Sales,>50K
Male,23,White,12th,Private,Machine-op-inspct,<=50K
Female,32,Black,HS-grad,Local-gov,Transport-moving,<=50K
Male,44,White,HS-grad,Private,Craft-repair,<=50K
Male,40,White,Bachelors,Self-emp-not-inc,Sales,<=50K
Male,38,White,HS-grad,Private,Craft-repair,<=50K
Male,23,White,Assoc-voc,Private,Machine-op-inspct,<=50K
Female,19,White,Some-college,Private,Sales,<=50K
Male,41,White,Some-college,Private,Sales,<=50K
Male,48,White,HS-grad,Private,Craft-repair,<=50K
Male,23,White,Some-college,Private,Machine-op-inspct,<=50K
Female,47,White,Assoc-acdm,Private,Other-service,<=50K
Male,42,White,HS-grad,Private,Craft-repair,<=50K
Female,17,White,10th,Private,Sales,<=50K
Female,29,White,Prof-school,Local-gov,Prof-specialty,<=50K
Female,21,White,Some-college,State-gov,Prof-specialty,<=50K
Male,31,White,HS-grad,Private,Other-service,>50K
Female,27,White,Bachelors,Local-gov,Prof-specialty,<=50K
Male,29,White,Doctorate,Private,Prof-specialty,<=50K
Female,23,White,Bachelors,Private,Sales,<=50K
Male,41,Asian-Pac-Islander,Masters,Private,Prof-specialty,>50K
Male,46,White,Bachelors,Local-gov,Prof-specialty,>50K
Female,34,Black,Some-college,Private,Protective-serv,<=50K
Male,42,White,HS-grad,Self-emp-not-inc,Craft-repair,<=50K
Female,18,White,HS-grad,Private,Handlers-cleaners,<=50K
Male,46,White,HS-grad,Private,Craft-repair,<=50K
Male,52,White,Some-college,Private,Craft-repair,>50K
Female,56,White,HS-grad,Private,Craft-repair,<=50K
Male,21,White,Assoc-voc,Private,Machine-op-inspct,<=50K
Male,22,White,HS-grad,Self-emp-not-inc,Craft-repair,<=50K
Female,31,White,Bachelors,Private,Adm-clerical,<=50K
Male,41,White,HS-grad,Self-emp-not-inc,Other-service,<=50K
Female,25,White,Some-college,Private,Adm-clerical,<=50K
Male,43,White,Bachelors,Self-emp-not-inc,Exec-managerial,<=50K
Female,45,White,HS-grad,Private,Sales,<=50K
Male,26,White,Some-college,Private,Tech-support,<=50K
Male,90,Asian-Pac-Islander,Some-college,Private,Other-service,<=50K
Male,45,White,Bachelors,Private,Sales,>50K
Female,30,White,Bachelors,Private,Other-service,>50K
Male,42,White,Some-college,Private,Craft-repair,<=50K
Male,20,White,Some-college,Private,Handlers-cleaners,<=50K
Male,53,White,Bachelors,Private,Prof-specialty,>50K
Female,64,White,HS-grad,State-gov,Adm-clerical,<=50K
Male,56,White,7th-8th,Private,Transport-moving,<=50K
Male,42,White,Some-college,Private,Prof-specialty,>50K
Female,26,White,Bachelors,Private,Sales,>50K
Female,31,Amer-Indian-Eskimo,Assoc-acdm,Local-gov,Adm-clerical,<=50K
Female,40,White,Bachelors,Private,Adm-clerical,<=50K
Male,58,White,Some-college,Private,Craft-repair,<=50K
Male,41,White,Bachelors,Private,Exec-managerial,<=50K
Male,58,White,HS-grad,Self-emp-inc,Sales,<=50K
Male,62,White,Masters,State-gov,Prof-specialty,>50K
Male,65,White,Bachelors,Self-emp-inc,Sales,>50K
Male,40,White,Some-college,Private,Craft-repair,<=50K
Male,45,White,Some-college,Local-gov,Protective-serv,>50K
Male,22,White,HS-grad,Private,Craft-repair,<=50K
Male,63,White,Masters,Federal-gov,Exec-managerial,>50K
Male,39,White,Bachelors,Private,Exec-managerial,>50K
Male,37,White,Some-college,Private,Craft-repair,<=50K
Male,56,White,11th,Private,Farming-fishing,<=50K
Male,32,White,Some-college,Private,Sales,<=50K
Female,53,Asian-Pac-Islander,Some-college,Federal-gov,Exec-managerial,>50K
